date_index,name,emp_incq1,emp,emp_incq2,emp_incq3,emp_incmiddle,emp_incbelowmed
2021-07-16,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-23,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-30,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-06,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-13,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-20,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-27,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-03,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-10,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-17,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-24,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-01,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-08,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-15,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-22,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-29,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-05,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-12,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-19,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-26,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-03,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-10,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-17,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-24,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-31,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-07,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-14,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-21,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-28,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-04,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-11,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-18,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-25,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-04,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-18,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-25,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-01,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-08,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-15,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-22,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-29,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-06,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-13,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-20,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-27,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-03,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-10,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-17,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-24,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-01,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-08,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-15,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-22,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-29,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-05,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-12,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-19,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-26,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-02,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-09,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-16,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-23,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-30,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-07,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-14,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-21,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-28,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-04,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-11,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-18,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-25,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-02,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-09,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-16,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-23,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-30,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-06,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-13,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-20,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-27,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-03,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-10,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-17,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-24,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-03,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-10,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-17,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-24,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-31,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-07,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-14,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-21,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-28,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-05,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-12,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-19,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-26,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-02,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-09,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-16,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-23,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-30,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-07,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-14,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-21,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-28,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-04,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-11,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-18,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-25,Colquitt,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-17,Columbia,-549.0,317.0,408.0,263.0,123.0,647.0
2020-01-24,Columbia,222.0,-293.0,-902.0,107.0,-173.0,-683.0
2020-01-31,Columbia,-22.0,-13.0,-393.0,-282.0,-352.0,-118.0
2020-02-07,Columbia,-646.0,-755.0,-469.0,95.0,-26.0,-169.0
2020-02-14,Columbia,-837.0,341.0,-413.0,733.0,109.0,-169.0
2020-02-21,Columbia,-933.0,499.0,-226.0,574.0,701.0,-128.0
2020-02-28,Columbia,-17.0,347.0,23.0,23.0,23.0,-667.0
2020-03-06,Columbia,-807.0,104.0,282.0,498.0,362.0,128.0
2020-03-13,Columbia,-139.0,652.0,-283.0,963.0,178.0,-834.0
2020-03-20,Columbia,-522.0,-454.0,-101.0,581.0,-423.0,-649.0
2020-03-27,Columbia,-204.0,-178.0,-197.0,-762.0,-152.0,-202.0
2020-04-03,Columbia,-379.0,-308.0,-218.0,-172.0,-201.0,-337.0
2020-04-10,Columbia,-448.0,-354.0,-228.0,-186.0,-212.0,-391.0
2020-04-17,Columbia,-525.0,-397.0,-172.0,-24.0,-197.0,-434.0
2020-04-24,Columbia,-543.0,-399.0,-119.0,-239.0,-163.0,-433.0
2020-05-01,Columbia,-564.0,-394.0,-107.0,-159.0,-126.0,-446.0
2020-05-08,Columbia,-518.0,-352.0,-136.0,-829.0,-116.0,-419.0
2020-05-15,Columbia,-432.0,-295.0,-135.0,-513.0,-104.0,-355.0
2020-05-22,Columbia,-397.0,-273.0,-12.0,-801.0,-105.0,-325.0
2020-05-29,Columbia,-358.0,-24.0,-853.0,-839.0,-848.0,-288.0
2020-06-05,Columbia,-327.0,-205.0,-356.0,-163.0,-284.0,-252.0
2020-06-12,Columbia,-288.0,-174.0,-252.0,53.0,377.0,-22.0
2020-06-19,Columbia,-295.0,-176.0,-312.0,791.0,965.0,-227.0
2020-06-26,Columbia,-317.0,-188.0,-386.0,965.0,114.0,-245.0
2020-07-03,Columbia,-33.0,-193.0,-482.0,117.0,13.0,-257.0
2020-07-10,Columbia,-343.0,-198.0,-494.0,112.0,104.0,-268.0
2020-07-17,Columbia,-324.0,-186.0,-28.0,755.0,103.0,-247.0
2020-07-24,Columbia,-314.0,-177.0,423.0,904.0,3.0,-222.0
2020-07-31,Columbia,-309.0,-168.0,121.0,-352.0,63.0,-198.0
2020-08-07,Columbia,-292.0,-158.0,105.0,-42.0,509.0,-189.0
2020-08-14,Columbia,-281.0,-145.0,109.0,-456.0,521.0,-18.0
2020-08-21,Columbia,-268.0,-131.0,119.0,-272.0,648.0,-168.0
2020-08-28,Columbia,-274.0,-134.0,105.0,-292.0,553.0,-176.0
2020-09-04,Columbia,-288.0,-141.0,101.0,-482.0,457.0,-188.0
2020-09-11,Columbia,-278.0,-137.0,795.0,-553.0,296.0,-186.0
2020-09-18,Columbia,-265.0,-131.0,107.0,-813.0,375.0,-169.0
2020-09-25,Columbia,-27.0,-136.0,128.0,-818.0,504.0,-167.0
2020-10-02,Columbia,-271.0,-145.0,584.0,-513.0,178.0,-186.0
2020-10-09,Columbia,-26.0,-14.0,726.0,-345.0,33.0,-191.0
2020-10-16,Columbia,-243.0,-129.0,765.0,-747.0,205.0,-179.0
2020-10-23,Columbia,-25.0,-134.0,261.0,-243.0,163.0,-179.0
2020-10-30,Columbia,-257.0,-143.0,135.0,892.0,118.0,-187.0
2020-11-06,Columbia,-261.0,-142.0,43.0,-152.0,215.0,-182.0
2020-11-13,Columbia,-252.0,-137.0,543.0,-406.0,192.0,-173.0
2020-11-20,Columbia,-24.0,-131.0,656.0,-638.0,177.0,-161.0
2020-11-27,Columbia,-229.0,-122.0,827.0,-826.0,215.0,-149.0
2020-12-04,Columbia,-282.0,-15.0,116.0,-988.0,366.0,-179.0
2020-12-11,Columbia,-328.0,-177.0,121.0,-813.0,464.0,-212.0
2020-12-18,Columbia,-232.0,-116.0,692.0,101.0,473.0,-154.0
2020-12-25,Columbia,-175.0,-722.0,483.0,773.0,59.0,-117.0
2021-01-01,Columbia,-336.0,434.0,-392.0,194.0,693.0,-35.0
2021-01-08,Columbia,116.0,546.0,-206.0,216.0,669.0,331.0
2021-01-15,Columbia,-178.0,-6.0,455.0,126.0,754.0,-121.0
2021-01-22,Columbia,-189.0,-661.0,829.0,881.0,848.0,-119.0
2021-01-29,Columbia,-185.0,-662.0,124.0,146.0,834.0,-105.0
2021-02-05,Columbia,-186.0,-645.0,138.0,-363.0,733.0,-102.0
2021-02-12,Columbia,-191.0,-625.0,141.0,-529.0,69.0,-105.0
2021-02-19,Columbia,-196.0,-615.0,145.0,753.0,94.0,-108.0
2021-02-26,Columbia,-203.0,-687.0,119.0,85.0,106.0,-12.0
2021-03-05,Columbia,-193.0,-665.0,611.0,109.0,788.0,-128.0
2021-03-12,Columbia,-184.0,-589.0,35.0,146.0,542.0,-137.0
2021-03-19,Columbia,-19.0,-479.0,705.0,171.0,108.0,-123.0
2021-03-26,Columbia,-201.0,-348.0,207.0,181.0,197.0,-956.0
2021-04-02,Columbia,-213.0,-17.0,337.0,202.0,287.0,-711.0
2021-04-09,Columbia,-208.0,-621.0,362.0,228.0,313.0,-606.0
2021-04-16,Columbia,-194.0,-687.0,324.0,251.0,297.0,-603.0
2021-04-23,Columbia,-186.0,-468.0,28.0,22.0,258.0,-659.0
2021-04-30,Columbia,-178.0,-61.0,275.0,181.0,24.0,-611.0
2021-05-07,Columbia,-171.0,119.0,333.0,155.0,267.0,-406.0
2021-05-14,Columbia,-165.0,35.0,424.0,156.0,325.0,-131.0
2021-05-21,Columbia,-159.0,497.0,467.0,22.0,376.0,268.0
2021-05-28,Columbia,-159.0,555.0,493.0,263.0,408.0,953.0
2021-06-04,Columbia,-164.0,664.0,548.0,266.0,443.0,198.0
2021-06-11,Columbia,-156.0,804.0,579.0,226.0,448.0,333.0
2021-06-18,Columbia,-144.0,802.0,546.0,161.0,404.0,337.0
2021-06-25,Columbia,-138.0,924.0,608.0,16.0,442.0,541.0
2021-07-02,Columbia,-137.0,986.0,64.0,185.0,471.0,633.0
2021-07-09,Columbia,-152.0,809.0,589.0,158.0,43.0,394.0
2021-07-16,Columbia,-163.0,853.0,641.0,821.0,434.0,449.0
2021-07-23,Columbia,-158.0,957.0,692.0,137.0,486.0,61.0
2021-07-30,Columbia,-155.0,102.0,705.0,251.0,537.0,675.0
2021-08-06,Columbia,-144.0,116.0,741.0,242.0,556.0,847.0
2021-08-13,Columbia,-146.0,114.0,725.0,198.0,53.0,79.0
2021-08-20,Columbia,-143.0,108.0,69.0,218.0,515.0,72.0
2021-08-27,Columbia,-134.0,113.0,698.0,243.0,529.0,807.0
2021-09-03,Columbia,-144.0,107.0,709.0,227.0,53.0,759.0
2021-09-10,Columbia,-165.0,918.0,71.0,227.0,532.0,613.0
2021-09-17,Columbia,-175.0,822.0,724.0,215.0,536.0,569.0
2021-09-24,Columbia,-173.0,912.0,768.0,182.0,551.0,698.0
2021-10-01,Columbia,-16.0,102.0,773.0,216.0,567.0,806.0
2021-10-08,Columbia,-157.0,978.0,724.0,26.0,552.0,702.0
2021-10-15,Columbia,-158.0,941.0,707.0,204.0,521.0,656.0
2021-10-22,Columbia,-166.0,936.0,737.0,106.0,504.0,675.0
2021-10-29,Columbia,-193.0,784.0,748.0,137.0,522.0,5.0
2021-11-05,Columbia,-202.0,724.0,737.0,235.0,551.0,407.0
2021-11-12,Columbia,-199.0,642.0,682.0,242.0,519.0,285.0
2021-11-19,Columbia,-2.0,619.0,66.0,254.0,51.0,217.0
2021-11-26,Columbia,-197.0,615.0,643.0,258.0,5.0,196.0
2021-12-03,Columbia,-197.0,609.0,628.0,28.0,499.0,157.0
2021-12-10,Columbia,-206.0,558.0,602.0,278.0,482.0,297.0
2021-12-17,Columbia,-371.0,-65.0,472.0,251.0,39.0,-154.0
2021-12-24,Columbia,-647.0,-252.0,407.0,239.0,345.0,-375.0
2021-12-31,Columbia,-482.0,-125.0,574.0,271.0,461.0,-21.0
2022-01-07,Columbia,-151.0,108.0,718.0,28.0,556.0,732.0
2022-01-14,Columbia,-116.0,122.0,701.0,21.0,519.0,949.0
2022-01-21,Columbia,-118.0,109.0,65.0,21.0,487.0,799.0
2022-01-28,Columbia,-957.0,148.0,683.0,349.0,559.0,105.0
2022-02-04,Columbia,-821.0,184.0,757.0,397.0,624.0,134.0
2022-02-11,Columbia,-796.0,108.0,569.0,181.0,426.0,878.0
2022-02-18,Columbia,-572.0,849.0,464.0,116.0,335.0,773.0
2022-02-25,Columbia,-467.0,133.0,565.0,25.0,448.0,111.0
2022-03-04,Columbia,-476.0,149.0,654.0,206.0,488.0,134.0
2022-03-11,Columbia,-903.0,142.0,759.0,117.0,521.0,129.0
2022-03-18,Columbia,-167.0,111.0,852.0,137.0,587.0,961.0
2022-03-25,Columbia,-179.0,989.0,835.0,179.0,592.0,824.0
2022-04-01,Columbia,-181.0,92.0,779.0,184.0,559.0,669.0
2022-04-08,Columbia,-169.0,106.0,811.0,202.0,586.0,841.0
2022-04-15,Columbia,-126.0,141.0,87.0,182.0,615.0,131.0
2022-04-22,Columbia,-89.0,153.0,844.0,128.0,579.0,152.0
2022-04-29,Columbia,-506.0,164.0,792.0,125.0,545.0,167.0
2022-05-06,Columbia,-526.0,177.0,844.0,208.0,608.0,179.0
2022-05-13,Columbia,-829.0,156.0,832.0,23.0,609.0,153.0
2022-05-20,Columbia,-127.0,908.0,722.0,103.0,493.0,921.0
2022-05-27,Columbia,-159.0,42.0,648.0,-351.0,395.0,493.0
2022-06-03,Columbia,-196.0,-117.0,535.0,-111.0,296.0,-727.0
2022-06-10,Columbia,-194.0,-164.0,492.0,-103.0,272.0,-17.0
2022-06-17,Columbia,-19.0,-22.0,441.0,-131.0,23.0,-267.0
2022-06-24,Columbia,-185.0,-234.0,415.0,-131.0,213.0,-299.0
2022-07-01,Columbia,-185.0,-193.0,438.0,-995.0,239.0,-241.0
2022-07-08,Columbia,-183.0,-211.0,458.0,-113.0,247.0,-177.0
2022-07-15,Columbia,-173.0,-349.0,419.0,-184.0,196.0,-2.0
2022-07-22,Columbia,-158.0,-463.0,391.0,-267.0,147.0,-166.0
2022-07-29,Columbia,-145.0,-359.0,419.0,-296.0,154.0,381.0
2022-08-05,Columbia,-121.0,507.0,487.0,-278.0,204.0,358.0
2022-08-12,Columbia,-111.0,415.0,52.0,-2.0,254.0,52.0
2022-08-19,Columbia,-109.0,376.0,467.0,-151.0,238.0,397.0
2022-08-26,Columbia,-116.0,22.0,444.0,-161.0,22.0,289.0
2022-09-02,Columbia,-137.0,-404.0,425.0,-198.0,194.0,821.0
2022-09-09,Columbia,-177.0,-331.0,405.0,-184.0,187.0,-265.0
2022-09-16,Columbia,-241.0,-736.0,398.0,-184.0,183.0,-758.0
2022-09-23,Columbia,-25.0,-767.0,405.0,-202.0,18.0,-809.0
2022-09-30,Columbia,-255.0,-685.0,416.0,-169.0,199.0,-82.0
2022-10-07,Columbia,-269.0,-784.0,393.0,-116.0,204.0,-983.0
2022-10-14,Columbia,-294.0,-101.0,333.0,-875.0,178.0,-132.0
2022-10-21,Columbia,-314.0,-121.0,265.0,-7.0,141.0,-165.0
2022-10-28,Columbia,-345.0,-139.0,264.0,-735.0,139.0,-188.0
2022-11-04,Columbia,-371.0,-14.0,323.0,-742.0,176.0,-192.0
2022-11-11,Columbia,-404.0,-152.0,354.0,-772.0,195.0,-208.0
2022-11-18,Columbia,-416.0,-157.0,352.0,-663.0,197.0,-218.0
2022-11-25,Columbia,-439.0,-168.0,358.0,-554.0,205.0,-233.0
2022-12-02,Columbia,-425.0,-147.0,39.0,-3.0,235.0,-214.0
2022-12-09,Columbia,-402.0,-134.0,37.0,-164.0,227.0,-203.0
2022-12-16,Columbia,-392.0,-129.0,362.0,-11.0,224.0,-198.0
2022-12-23,Columbia,-377.0,-103.0,409.0,-284.0,256.0,-174.0
2022-12-30,Columbia,-366.0,-835.0,466.0,-201.0,286.0,-151.0
2023-01-06,Columbia,-355.0,-738.0,498.0,-814.0,314.0,-135.0
2023-01-13,Columbia,-346.0,-639.0,492.0,174.0,316.0,-13.0
2023-01-20,Columbia,-332.0,-555.0,469.0,772.0,298.0,-125.0
2023-01-27,Columbia,-305.0,-453.0,448.0,-176.0,275.0,-111.0
2023-02-03,Columbia,-269.0,-182.0,475.0,-922.0,296.0,-771.0
2023-02-10,Columbia,-24.0,-127.0,479.0,-175.0,295.0,-546.0
2023-02-17,Columbia,-194.0,318.0,509.0,-284.0,31.0,-127.0
2023-02-24,Columbia,-196.0,323.0,513.0,-424.0,322.0,-128.0
2023-03-03,Columbia,-215.0,147.0,495.0,-498.0,31.0,-318.0
2023-03-10,Columbia,-213.0,172.0,518.0,-402.0,311.0,-246.0
2023-03-17,Columbia,-209.0,547.0,637.0,-391.0,387.0,964.0
2023-03-24,Columbia,-208.0,662.0,695.0,-292.0,427.0,251.0
2023-03-31,Columbia,-201.0,863.0,765.0,-144.0,477.0,48.0
2023-04-07,Columbia,-216.0,864.0,818.0,14.0,516.0,512.0
2023-04-14,Columbia,-245.0,723.0,799.0,345.0,516.0,246.0
2023-04-21,Columbia,-254.0,659.0,759.0,367.0,492.0,762.0
2023-04-28,Columbia,-27.0,512.0,731.0,211.0,468.0,-114.0
2023-05-05,Columbia,-305.0,223.0,694.0,463.0,454.0,-472.0
2023-05-12,Columbia,-362.0,-261.0,617.0,122.0,393.0,-109.0
2023-05-19,Columbia,-364.0,-153.0,66.0,-456.0,399.0,-997.0
2023-05-26,Columbia,-35.0,554.0,748.0,-347.0,458.0,-663.0
2023-06-02,Columbia,-343.0,159.0,795.0,181.0,508.0,-492.0
2023-06-09,Columbia,-333.0,379.0,834.0,264.0,535.0,-317.0
2023-06-16,Columbia,-321.0,593.0,852.0,325.0,548.0,-181.0
2023-06-23,Columbia,-302.0,755.0,852.0,112.0,578.0,-396.0
2023-06-30,Columbia,-3.0,747.0,859.0,15.0,597.0,-106.0
2023-07-07,Columbia,-304.0,657.0,838.0,147.0,582.0,-947.0
2023-07-14,Columbia,-307.0,684.0,825.0,135.0,569.0,-148.0
2023-07-21,Columbia,-304.0,697.0,794.0,178.0,566.0,-204.0
2023-07-28,Columbia,-305.0,693.0,808.0,212.0,588.0,-18.0
2023-08-04,Columbia,-313.0,666.0,799.0,2.0,577.0,-261.0
2023-08-11,Columbia,-303.0,73.0,792.0,153.0,556.0,-204.0
2023-08-18,Columbia,-284.0,977.0,868.0,172.0,61.0,132.0
2023-08-25,Columbia,-284.0,963.0,89.0,186.0,629.0,19.0
2020-01-17,Coweta,-59.0,-605.0,-18.0,402.0,-102.0,-132.0
2020-01-24,Coweta,195.0,169.0,248.0,123.0,195.0,227.0
2020-01-31,Coweta,-124.0,-147.0,1.0,-818.0,233.0,126.0
2020-02-07,Coweta,-957.0,-48.0,-259.0,-634.0,-417.0,-531.0
2020-02-14,Coweta,-12.0,-488.0,-153.0,-594.0,-339.0,-562.0
2020-02-21,Coweta,-134.0,-463.0,-857.0,-356.0,-2.0,-577.0
2020-02-28,Coweta,-12.0,-502.0,-22.0,-346.0,-273.0,-605.0
2020-03-06,Coweta,-77.0,-374.0,-9.0,-47.0,-25.0,-356.0
2020-03-13,Coweta,-469.0,-371.0,-289.0,-452.0,-358.0,-36.0
2020-03-20,Coweta,-136.0,-902.0,-832.0,-59.0,-73.0,-104.0
2020-03-27,Coweta,-237.0,-147.0,-138.0,-93.0,-119.0,-177.0
2020-04-03,Coweta,-302.0,-189.0,-182.0,-123.0,-157.0,-229.0
2020-04-10,Coweta,-342.0,-197.0,-179.0,-12.0,-154.0,-242.0
2020-04-17,Coweta,-36.0,-193.0,-169.0,-113.0,-146.0,-244.0
2020-04-24,Coweta,-372.0,-193.0,-172.0,-111.0,-146.0,-25.0
2020-05-01,Coweta,-316.0,-173.0,-181.0,-101.0,-147.0,-234.0
2020-05-08,Coweta,-257.0,-134.0,-167.0,-329.0,-11.0,-202.0
2020-05-15,Coweta,-213.0,-1.0,-115.0,-508.0,-684.0,-153.0
2020-05-22,Coweta,-131.0,-62.0,-779.0,-866.0,-486.0,-988.0
2020-05-29,Coweta,-119.0,-507.0,-755.0,-178.0,-511.0,-924.0
2020-06-05,Coweta,-173.0,-714.0,-115.0,-162.0,-671.0,-138.0
2020-06-12,Coweta,-177.0,-759.0,-124.0,-179.0,-726.0,-145.0
2020-06-19,Coweta,-167.0,-706.0,-111.0,-839.0,-678.0,-133.0
2020-06-26,Coweta,-138.0,-608.0,-102.0,-122.0,-643.0,-116.0
2020-07-03,Coweta,-13.0,-582.0,-985.0,-15.0,-632.0,-111.0
2020-07-10,Coweta,-129.0,-562.0,-898.0,-278.0,-636.0,-105.0
2020-07-17,Coweta,-139.0,-535.0,-896.0,-395.0,-684.0,-109.0
2020-07-24,Coweta,-137.0,-46.0,-9.0,-158.0,-586.0,-108.0
2020-07-31,Coweta,-132.0,-442.0,-725.0,61.0,-393.0,-957.0
2020-08-07,Coweta,-122.0,-382.0,-513.0,597.0,-294.0,-79.0
2020-08-14,Coweta,-985.0,-276.0,-52.0,-539.0,-323.0,-701.0
2020-08-21,Coweta,-728.0,-18.0,-448.0,-145.0,-32.0,-557.0
2020-08-28,Coweta,-103.0,-25.0,-202.0,-421.0,-294.0,-527.0
2020-09-04,Coweta,-178.0,-471.0,-199.0,-591.0,-364.0,-818.0
2020-09-11,Coweta,-152.0,-45.0,-362.0,-501.0,-421.0,-813.0
2020-09-18,Coweta,-126.0,-342.0,-555.0,-121.0,-372.0,-829.0
2020-09-25,Coweta,-126.0,-291.0,-477.0,-986.0,-317.0,-784.0
2020-10-02,Coweta,-147.0,-328.0,-426.0,-858.0,-282.0,-834.0
2020-10-09,Coweta,-154.0,-355.0,-428.0,-688.0,-276.0,-862.0
2020-10-16,Coweta,-137.0,-3.0,-513.0,245.0,-193.0,-847.0
2020-10-23,Coweta,-132.0,-243.0,-626.0,416.0,-186.0,-897.0
2020-10-30,Coweta,-126.0,-288.0,-525.0,111.0,-257.0,-811.0
2020-11-06,Coweta,-116.0,-331.0,-574.0,843.0,-296.0,-802.0
2020-11-13,Coweta,-121.0,-333.0,-786.0,159.0,-387.0,-953.0
2020-11-20,Coweta,-135.0,-244.0,-846.0,256.0,-381.0,-104.0
2020-11-27,Coweta,-153.0,-17.0,-409.0,164.0,-167.0,-849.0
2020-12-04,Coweta,-167.0,-206.0,-298.0,248.0,-671.0,-832.0
2020-12-11,Coweta,-175.0,-36.0,-57.0,244.0,-226.0,-103.0
2020-12-18,Coweta,-175.0,-393.0,-476.0,394.0,-258.0,-974.0
2020-12-25,Coweta,-82.0,129.0,-242.0,159.0,-728.0,-468.0
2021-01-01,Coweta,43.0,381.0,-117.0,271.0,47.0,-545.0
2021-01-08,Coweta,-11.0,221.0,-361.0,1.0,-166.0,-263.0
2021-01-15,Coweta,-698.0,-12.0,-648.0,-189.0,-454.0,-668.0
2021-01-22,Coweta,-655.0,-656.0,-56.0,-277.0,-44.0,-597.0
2021-01-29,Coweta,-716.0,985.0,-201.0,-761.0,-149.0,-403.0
2021-02-05,Coweta,-714.0,297.0,156.0,385.0,252.0,-184.0
2021-02-12,Coweta,-719.0,291.0,128.0,385.0,236.0,-203.0
2021-02-19,Coweta,-654.0,388.0,427.0,138.0,305.0,44.0
2021-02-26,Coweta,-542.0,539.0,646.0,42.0,55.0,181.0
2021-03-05,Coweta,-619.0,535.0,463.0,805.0,607.0,404.0
2021-03-12,Coweta,-728.0,545.0,33.0,112.0,664.0,-834.0
